ID,Age,Gender,Group,Routine,NBlocks,NSets4Block,Block,Set,SetInd,Triplet,Type,Prime1Dur,Prime2Dur,Prime3Dur,Named1Dur,Named2Dur,Named1Snd2VisDelay,Named2Snd2VisDelay,TargetSnd2VisDelay,Named1StmCode,Named2StmCode,TargetCode,TargetNRsp,TargetACC,TargetRT,TargetRTThresh,TargetRewardGiven?,
09,33,1,1,1,10,5,1,1,1,1,3,117,117,117,833,833,200,200,200,1003,2,1004,1,1,663,863,0,
09,33,1,1,1,10,5,1,1,1,2,7,117,117,117,833,833,200,200,200,110,105,129,1,1,749,849,0,
09,33,1,1,1,10,5,1,1,1,3,8,117,117,117,833,833,200,200,200,105,129,111,1,1,861,849,0,
09,33,1,1,1,10,5,1,1,1,4,1,117,117,117,833,833,200,200,200,1001,1,1002,1,1,916,857,0,
09,33,1,1,1,10,5,1,1,1,5,6,117,117,117,833,833,200,200,200,1006,110,1007,1,1,1044,857,0,
09,33,1,1,1,10,5,1,1,1,6,4,117,117,117,833,833,200,200,200,1003,2,1005,1,1,1023,867,0,
09,33,1,1,1,10,5,1,1,1,7,5,117,117,117,833,833,200,200,200,1006,118,1007,1,1,1153,891,0,
09,33,1,1,1,10,5,1,1,1,8,2,117,117,117,833,833,200,200,200,1001,1,1002,1,1,832,912,0,
09,33,1,1,1,10,5,1,2,2,1,5,117,117,116,833,833,201,200,200,1006,111,1007,1,1,1311,891,0,
09,33,1,1,1,10,5,1,2,2,2,1,117,117,117,833,833,200,200,200,1001,1,1002,1,1,610,891,0,
09,33,1,1,1,10,5,1,2,2,3,7,116,117,117,833,833,200,200,200,122,147,146,1,1,1261,867,0,
09,33,1,1,1,10,5,1,2,2,4,6,117,117,117,834,833,200,200,200,1006,122,1007,1,1,672,891,0,
09,33,1,1,1,10,5,1,2,2,5,8,117,117,117,833,833,200,200,200,147,146,110,1,1,806,867,0,
09,33,1,1,1,10,5,1,2,2,6,4,116,116,117,833,833,200,200,200,1003,2,1005,1,1,956,857,0,
09,33,1,1,1,10,5,1,2,2,7,2,116,117,117,833,833,200,200,200,1001,1,1002,1,1,805,885,0,
09,33,1,1,1,10,5,1,2,2,8,3,117,117,117,833,833,200,200,200,1003,2,1004,1,1,794,885,0,
09,33,1,1,1,10,5,1,3,3,1,1,117,117,117,833,833,200,200,200,1001,1,1002,1,1,676,885,0,
09,33,1,1,1,10,5,1,3,3,2,5,117,117,116,833,833,200,200,200,1006,128,1007,1,1,688,847,0,
09,33,1,1,1,10,5,1,3,3,3,4,117,117,117,833,833,200,200,200,1003,2,1005,1,1,651,847,0,
09,33,1,1,1,10,5,1,3,3,4,2,117,117,117,833,833,200,200,200,1001,1,1002,1,1,772,819,0,
09,33,1,1,1,10,5,1,3,3,5,3,117,117,117,833,833,200,200,200,1003,2,1004,887,0,1361,805,0,
09,33,1,1,1,10,5,1,3,3,6,7,116,117,117,900,833,200,200,200,125,109,138,1,1,863,819,0,
09,33,1,1,1,10,5,1,3,3,7,6,117,117,117,833,900,200,200,200,1006,125,1007,1,1,698,847,0,
09,33,1,1,1,10,5,1,3,3,8,8,117,117,117,833,833,200,200,200,109,138,131,1,1,843,819,0,
09,33,1,1,1,10,5,1,4,4,1,5,116,117,117,833,833,200,200,200,1006,129,1007,1,1,793,819,0,
09,33,1,1,1,10,5,1,4,4,2,2,117,117,117,833,833,200,200,200,1001,1,1002,1,1,617,805,0,
09,33,1,1,1,10,5,1,4,4,3,8,117,117,117,833,900,200,200,200,147,125,117,1,1,899,800,0,
09,33,1,1,1,10,5,1,4,4,4,3,117,117,116,833,833,200,200,200,1003,2,1004,1,1,874,800,0,
09,33,1,1,1,10,5,1,4,4,5,7,117,117,117,833,833,200,200,200,110,147,125,1,1,865,800,0,
09,33,1,1,1,10,5,1,4,4,6,4,116,116,116,833,833,200,200,200,1003,2,1005,1,1,879,800,0,
09,33,1,1,1,10,5,1,4,4,7,6,117,117,116,833,833,200,200,200,1006,110,1007,1,1,870,805,0,
09,33,1,1,1,10,5,1,4,4,8,1,117,117,117,833,833,200,200,200,1001,1,1002,1,1,756,805,0,
09,33,1,1,1,10,5,1,5,5,1,4,117,117,117,833,833,200,200,200,1003,2,1005,1,1,683,805,0,
09,33,1,1,1,10,5,1,5,5,2,1,117,117,116,833,833,200,200,200,1001,1,1002,1,1,849,800,0,
09,33,1,1,1,10,5,1,5,5,3,5,117,117,116,833,833,200,200,200,1006,118,1007,1,1,665,800,0,
09,33,1,1,1,10,5,1,5,5,4,3,117,116,117,833,833,200,200,200,1003,2,1004,1,1,663,794,0,
09,33,1,1,1,10,5,1,5,5,5,8,117,116,117,833,833,200,200,200,151,137,136,1,1,1200,783,0,
09,33,1,1,1,10,5,1,5,5,6,6,116,117,117,833,833,200,200,200,1006,132,1007,1,1,682,818,0,
09,33,1,1,1,10,5,1,5,5,7,7,117,117,117,833,833,200,200,200,132,151,137,1,1,1175,818,0,
09,33,1,1,1,10,5,1,5,5,8,2,116,117,117,833,833,200,200,200,1001,1,1002,1,1,764,846,0,
09,33,1,1,1,10,5,2,1,6,1,4,116,117,117,833,833,200,200,200,1003,2,1005,1,1,734,846,0,
09,33,1,1,1,10,5,2,1,6,2,5,117,116,117,833,833,200,200,200,1006,146,1007,1107,0,1058,818,0,
09,33,1,1,1,10,5,2,1,6,3,2,117,117,117,833,833,200,200,200,1001,1,1002,1,1,477,818,0,
09,33,1,1,1,10,5,2,1,6,4,8,117,117,117,833,833,200,200,200,136,129,119,1,1,656,818,0,
09,33,1,1,1,10,5,2,1,6,5,7,117,117,117,833,833,200,200,200,106,136,129,1,1,1347,779,0,
09,33,1,1,1,10,5,2,1,6,6,3,117,117,117,833,833,200,200,200,1003,2,1004,1,1,1263,806,0,
09,33,1,1,1,10,5,2,1,6,7,6,117,117,117,833,833,200,200,200,1006,106,1007,1,1,778,857,0,
09,33,1,1,1,10,5,2,1,6,8,1,117,117,117,833,833,200,200,200,1001,1,1002,1,1,529,814,0,
09,33,1,1,1,10,5,2,2,7,1,5,117,117,117,833,833,200,200,200,1006,121,1007,1,1,599,771,0,
09,33,1,1,1,10,5,2,2,7,2,2,117,117,117,833,833,200,200,200,1001,1,1002,1,1,467,760,0,
09,33,1,1,1,10,5,2,2,7,3,6,117,117,116,833,833,200,200,200,1006,105,1007,1,1,590,745,0,
09,33,1,1,1,10,5,2,2,7,4,4,117,117,117,833,833,200,200,200,1003,2,1005,1,1,715,709,0,
09,33,1,1,1,10,5,2,2,7,5,7,117,117,117,833,833,200,200,200,105,148,137,1,1,682,699,0,
09,33,1,1,1,10,5,2,2,7,6,8,116,117,117,833,833,200,200,200,148,137,109,1,1,755,699,0,
09,33,1,1,1,10,5,2,2,7,7,1,117,117,117,833,833,200,200,200,1001,1,1002,1,1,443,699,0,
09,33,1,1,1,10,5,2,2,7,8,3,117,117,117,833,833,200,200,200,1003,2,1004,1175,0,990,699,0,
09,33,1,1,1,10,5,2,3,8,1,7,117,116,117,833,833,200,200,200,112,116,149,1,1,850,725,0,
