ID,Age,Gender,Group,Routine,NBlocks,NSets4Block,Block,Set,SetInd,Triplet,Type,Prime1Dur,Prime2Dur,Prime3Dur,Named1Dur,Named2Dur,Named1Snd2VisDelay,Named2Snd2VisDelay,TargetSnd2VisDelay,Named1StmCode,Named2StmCode,TargetCode,TargetNRsp,TargetACC,TargetRT,TargetRTThresh,TargetRewardGiven?,
02,21,1,1,1,10,5,1,1,1,1,3,117,117,117,833,833,200,200,200,1003,2,1004,1,1,863,988,0,
02,21,1,1,1,10,5,1,1,1,2,7,117,117,116,833,833,200,200,200,110,105,129,1,1,555,978,0,
02,21,1,1,1,10,5,1,1,1,3,8,117,117,117,833,833,200,200,200,105,129,111,1,1,909,969,0,
02,21,1,1,1,10,5,1,1,1,4,1,117,116,117,834,833,200,200,200,1001,1,1002,1,1,732,957,0,
02,21,1,1,1,10,5,1,1,1,5,6,116,116,117,833,834,200,200,200,1006,110,1007,1,1,784,957,0,
02,21,1,1,1,10,5,1,1,1,6,4,117,117,117,833,833,200,200,200,1003,2,1005,1,1,997,944,0,
02,21,1,1,1,10,5,1,1,1,7,5,116,117,116,833,833,200,200,200,1006,118,1007,1,1,888,944,0,
02,21,1,1,1,10,5,1,1,1,8,2,117,117,117,833,834,200,200,200,1001,1,1002,1,1,716,944,0,
02,21,1,1,1,10,5,1,2,2,1,5,116,117,117,833,833,200,200,200,1006,111,1007,1,1,844,944,0,
02,21,1,1,1,10,5,1,2,2,2,1,117,116,116,833,834,200,200,200,1001,1,1002,1,1,588,925,0,
02,21,1,1,1,10,5,1,2,2,3,7,116,117,117,833,833,200,201,200,122,147,146,1,1,682,898,0,
02,21,1,1,1,10,5,1,2,2,4,6,117,117,117,833,833,200,200,200,1006,122,1007,1,1,708,875,0,
02,21,1,1,1,10,5,1,2,2,5,8,116,117,117,833,833,200,200,200,147,146,110,1,1,719,853,0,
02,21,1,1,1,10,5,1,2,2,6,4,116,117,117,833,833,200,200,200,1003,2,1005,1,1,877,822,0,
02,21,1,1,1,10,5,1,2,2,7,2,117,117,116,834,833,200,200,200,1001,1,1002,1,1,633,822,0,
02,21,1,1,1,10,5,1,2,2,8,3,116,116,116,833,834,200,200,200,1003,2,1004,1,1,766,793,0,
02,21,1,1,1,10,5,1,3,3,1,1,117,116,117,833,834,200,200,200,1001,1,1002,1,1,666,782,0,
