ID,Age,Gender,Group,Routine,NBlocks,NSets4Block,Block,Set,SetInd,Triplet,Type,Prime1Dur,Prime2Dur,Prime3Dur,Named1Dur,Named2Dur,Named1Snd2VisDelay,Named2Snd2VisDelay,TargetSnd2VisDelay,Named1StmCode,Named2StmCode,TargetCode,TargetNRsp,TargetACC,TargetRT,TargetRTThresh,TargetRewardGiven?,
29,31,1,1,3,10,5,1,1,1,1,3,117,117,117,833,833,200,200,200,1003,2,1004,1,1,670,964,0,
29,31,1,1,3,10,5,1,1,1,2,7,117,117,116,833,833,200,200,200,110,105,129,1,1,755,948,0,
29,31,1,1,3,10,5,1,1,1,3,8,116,116,117,833,833,200,200,200,105,129,111,1,1,851,929,0,
29,31,1,1,3,10,5,1,1,1,4,1,116,117,117,833,833,200,200,200,1001,1,1002,1,1,1376,908,0,
29,31,1,1,3,10,5,1,1,1,5,6,117,116,117,833,834,200,200,200,1006,110,1007,1,1,882,908,0,
29,31,1,1,3,10,5,1,1,1,6,4,117,116,117,833,833,200,200,200,1003,2,1005,1,1,1174,890,0,
29,31,1,1,3,10,5,1,1,1,7,5,117,117,117,833,833,200,200,200,1006,118,1007,1,1,1019,890,0,
29,31,1,1,3,10,5,1,1,1,8,2,117,117,116,833,833,200,200,200,1001,1,1002,1,1,985,890,0,
29,31,1,1,3,10,5,1,2,2,1,4,117,117,116,833,833,200,200,200,1003,2,1005,1,1,800,890,0,
29,31,1,1,3,10,5,1,2,2,2,6,117,117,117,833,833,200,200,200,1006,132,1007,1,1,773,890,0,
29,31,1,1,3,10,5,1,2,2,3,2,117,117,117,833,833,200,200,200,1001,1,1002,1,1,967,867,0,
29,31,1,1,3,10,5,1,2,2,4,7,117,117,117,833,833,200,200,200,132,131,114,1,1,696,867,0,
29,31,1,1,3,10,5,1,2,2,5,5,117,117,117,833,833,200,200,200,1006,141,1007,1,1,778,867,0,
29,31,1,1,3,10,5,1,2,2,6,8,117,117,117,833,833,200,200,200,131,114,146,1,1,1071,867,0,
29,31,1,1,3,10,5,1,2,2,7,1,117,117,117,833,833,200,200,200,1001,1,1002,1,1,804,890,0,
29,31,1,1,3,10,5,1,2,2,8,3,117,117,117,833,833,200,200,200,1003,2,1004,1,1,818,867,0,
29,31,1,1,3,10,5,1,3,3,1,8,117,117,117,833,833,200,200,200,140,147,113,1,1,846,835,0,
29,31,1,1,3,10,5,1,3,3,2,3,116,117,117,833,833,200,200,200,1003,2,1004,1,1,722,832,0,
29,31,1,1,3,10,5,1,3,3,3,5,117,117,117,833,833,200,200,200,1006,146,1007,1,1,1003,832,0,
29,31,1,1,3,10,5,1,3,3,4,1,117,117,117,833,833,200,200,200,1001,1,1002,1,1,833,832,0,
29,31,1,1,3,10,5,1,3,3,5,7,117,117,117,833,833,200,200,200,103,140,147,1,1,966,839,0,
29,31,1,1,3,10,5,1,3,3,6,4,117,117,117,833,833,200,200,200,1003,2,1005,1,1,952,849,0,
29,31,1,1,3,10,5,1,3,3,7,6,117,117,117,833,833,200,200,200,1006,103,1007,1,1,621,867,0,
29,31,1,1,3,10,5,1,3,3,8,2,117,116,117,833,833,200,200,200,1001,1,1002,1,1,714,864,0,
29,31,1,1,3,10,5,1,4,4,1,7,117,117,117,833,833,200,200,200,118,146,145,1,1,1505,839,0,
29,31,1,1,3,10,5,1,4,4,2,5,116,117,117,833,833,200,200,200,1006,112,1007,1,1,667,839,0,
29,31,1,1,3,10,5,1,4,4,3,3,117,117,117,833,833,200,200,200,1003,2,1004,1,1,620,825,0,
29,31,1,1,3,10,5,1,4,4,4,1,117,117,117,833,833,200,200,200,1001,1,1002,1,1,891,811,0,
29,31,1,1,3,10,5,1,4,4,5,4,117,117,116,833,833,200,200,200,1003,2,1005,1,1,881,811,0,
29,31,1,1,3,10,5,1,4,4,6,6,117,117,117,833,833,200,200,200,1006,118,1007,1,1,616,825,0,
29,31,1,1,3,10,5,1,4,4,7,2,116,117,117,833,833,200,200,200,1001,1,1002,1,1,876,825,0,
29,31,1,1,3,10,5,1,4,4,8,8,117,117,117,833,833,200,200,200,146,145,105,1,1,871,825,0,
29,31,1,1,3,10,5,1,5,5,1,5,117,117,117,833,833,200,200,200,1006,134,1007,1,1,625,839,0,
29,31,1,1,3,10,5,1,5,5,2,7,116,117,117,833,833,200,200,200,137,110,115,1,1,702,839,0,
29,31,1,1,3,10,5,1,5,5,3,8,117,117,117,833,833,200,200,200,110,115,130,1,1,877,825,0,
29,31,1,1,3,10,5,1,5,5,4,1,117,117,116,833,834,200,200,200,1001,1,1002,1,1,766,839,0,
29,31,1,1,3,10,5,1,5,5,5,4,117,117,117,833,833,200,200,200,1003,2,1005,1,1,816,839,0,
29,31,1,1,3,10,5,1,5,5,6,6,116,117,116,833,833,200,200,200,1006,137,1007,1,1,678,825,0,
29,31,1,1,3,10,5,1,5,5,7,2,117,117,117,833,833,200,201,200,1001,1,1002,1,1,705,825,0,
29,31,1,1,3,10,5,1,5,5,8,3,117,117,117,833,833,200,200,200,1003,2,1004,1,1,775,791,0,
29,31,1,1,3,10,5,2,1,6,1,8,117,117,117,833,833,200,200,200,143,123,146,1,1,861,771,0,
29,31,1,1,3,10,5,2,1,6,2,5,117,117,117,833,833,200,200,200,1006,103,1007,1,1,829,771,0,
29,31,1,1,3,10,5,2,1,6,3,3,117,117,117,833,833,200,200,200,1003,2,1004,1,1,842,771,0,
29,31,1,1,3,10,5,2,1,6,4,2,117,117,117,833,833,200,200,200,1001,1,1002,1,1,959,796,0,
29,31,1,1,3,10,5,2,1,6,5,4,117,117,117,833,833,200,200,200,1003,2,1005,1,1,1154,823,0,
29,31,1,1,3,10,5,2,1,6,6,1,117,117,116,833,833,200,200,200,1001,1,1002,1,1,869,823,0,
29,31,1,1,3,10,5,2,1,6,7,6,116,117,117,833,833,200,200,200,1006,129,1007,1,1,648,836,0,
29,31,1,1,3,10,5,2,1,6,8,7,117,116,117,833,833,200,200,200,129,143,123,1,1,872,836,0,
29,31,1,1,3,10,5,2,2,7,1,6,117,117,117,833,834,200,200,200,1006,120,1007,1,1,669,836,0,
29,31,1,1,3,10,5,2,2,7,2,8,116,117,117,833,833,200,200,200,141,152,130,1,1,817,823,0,
29,31,1,1,3,10,5,2,2,7,3,1,116,117,117,833,833,200,200,200,1001,1,1002,1,1,952,823,0,
29,31,1,1,3,10,5,2,2,7,4,4,116,116,116,834,833,200,200,200,1003,2,1005,1,1,1164,823,0,
29,31,1,1,3,10,5,2,2,7,5,2,116,117,116,834,833,200,200,200,1001,1,1002,1,1,903,823,0,
29,31,1,1,3,10,5,2,2,7,6,5,117,116,117,833,833,200,200,200,1006,146,1007,1,1,835,836,0,
29,31,1,1,3,10,5,2,2,7,7,7,116,116,117,833,834,200,200,200,120,141,152,1,1,939,839,0,
29,31,1,1,3,10,5,2,2,7,8,3,116,116,117,834,833,200,200,200,1003,2,1004,1,1,638,839,0,
29,31,1,1,3,10,5,2,3,8,1,1,116,116,117,833,833,200,200,200,1001,1,1002,1,1,743,839,0,
29,31,1,1,3,10,5,2,3,8,2,3,116,117,117,833,833,200,200,200,1003,2,1004,1,1,806,839,0,
29,31,1,1,3,10,5,2,3,8,3,5,117,117,116,833,833,200,200,200,1006,114,1007,1,1,805,839,0,
29,31,1,1,3,10,5,2,3,8,4,8,117,116,117,833,900,200,200,200,145,125,101,1,1,738,839,0,
29,31,1,1,3,10,5,2,3,8,5,2,117,117,117,833,833,200,200,200,1001,1,1002,1,1,1284,839,0,
29,31,1,1,3,10,5,2,3,8,6,4,117,117,117,833,833,200,200,200,1003,2,1005,1,1,902,839,0,
29,31,1,1,3,10,5,2,3,8,7,7,116,116,117,833,834,200,200,200,108,145,125,1,1,907,855,0,
29,31,1,1,3,10,5,2,3,8,8,6,117,116,117,833,833,200,200,200,1006,108,1007,1,1,625,870,0,
29,31,1,1,3,10,5,2,4,9,1,2,117,117,117,833,833,200,200,200,1001,1,1002,1,1,865,852,0,
29,31,1,1,3,10,5,2,4,9,2,5,117,116,117,833,833,200,200,200,1006,112,1007,1,1,830,850,0,
29,31,1,1,3,10,5,2,4,9,3,8,117,117,117,833,833,200,200,200,102,115,147,1,1,951,833,0,
29,31,1,1,3,10,5,2,4,9,4,1,116,116,117,833,833,200,200,200,1001,1,1002,1,1,1175,850,0,
29,31,1,1,3,10,5,2,4,9,5,4,117,117,116,833,833,200,200,200,1003,2,1005,1,1,835,850,0,
29,31,1,1,3,10,5,2,4,9,6,7,117,117,117,833,833,200,200,200,117,102,115,1,1,817,850,0,
29,31,1,1,3,10,5,2,4,9,7,3,117,117,117,833,833,200,200,200,1003,2,1004,1,1,878,850,0,
29,31,1,1,3,10,5,2,4,9,8,6,117,117,117,833,833,200,200,200,1006,117,1007,1,1,678,850,0,
29,31,1,1,3,10,5,2,5,10,1,3,117,117,117,833,833,201,200,200,1003,2,1004,1,1,777,835,0,
29,31,1,1,3,10,5,2,5,10,2,7,117,117,116,833,834,200,200,200,119,135,134,1,1,1262,833,0,
29,31,1,1,3,10,5,2,5,10,3,5,116,116,116,834,833,200,200,200,1006,123,1007,1,1,717,833,0,
29,31,1,1,3,10,5,2,5,10,4,8,117,117,117,833,833,200,200,200,135,134,147,1,1,856,823,0,
29,31,1,1,3,10,5,2,5,10,5,4,116,117,117,833,833,200,200,200,1003,2,1005,1,1,939,833,0,
29,31,1,1,3,10,5,2,5,10,6,1,117,117,117,833,833,200,200,200,1001,1,1002,1,1,714,845,0,
29,31,1,1,3,10,5,2,5,10,7,6,117,117,116,833,833,200,200,200,1006,119,1007,1,1,1126,845,0,
29,31,1,1,3,10,5,2,5,10,8,2,117,117,117,833,833,200,200,200,1001,1,1002,1,1,926,860,0,
29,31,1,1,3,10,5,3,1,11,1,3,117,117,116,833,834,200,200,200,1003,2,1004,1,1,631,871,0,
29,31,1,1,3,10,5,3,1,11,2,2,117,116,116,834,834,200,200,200,1001,1,1002,1,1,871,860,0,
29,31,1,1,3,10,5,3,1,11,3,5,117,117,117,833,833,200,200,200,1006,105,1007,1,1,802,860,0,
29,31,1,1,3,10,5,3,1,11,4,8,116,117,117,833,833,200,200,200,133,126,139,1,1,801,845,0,
29,31,1,1,3,10,5,3,1,11,5,7,116,116,117,834,833,200,200,200,135,133,126,1,1,917,845,0,
29,31,1,1,3,10,5,3,1,11,6,1,116,117,117,833,833,200,200,200,1001,1,1002,1,1,847,845,0,
29,31,1,1,3,10,5,3,1,11,7,4,117,116,117,834,833,200,200,200,1003,2,1005,1,1,793,852,0,
29,31,1,1,3,10,5,3,1,11,8,6,117,116,117,833,833,200,200,200,1006,135,1007,1,1,684,841,0,
29,31,1,1,3,10,5,3,2,12,1,1,117,117,117,833,833,200,200,200,1001,1,1002,1,1,725,826,0,
29,31,1,1,3,10,5,3,2,12,2,5,117,117,117,833,832,200,200,200,1006,105,1007,1,1,790,809,0,
29,31,1,1,3,10,5,3,2,12,3,4,117,117,117,833,833,200,200,200,1003,2,1005,1,1,802,802,0,
29,31,1,1,3,10,5,3,2,12,4,7,116,116,117,834,833,200,200,200,134,107,144,1,1,1117,802,0,
29,31,1,1,3,10,5,3,2,12,5,2,117,117,117,833,833,200,200,200,1001,1,1002,1,1,887,802,0,
29,31,1,1,3,10,5,3,2,12,6,3,117,117,117,833,833,200,200,200,1003,2,1004,1,1,861,825,0,
29,31,1,1,3,10,5,3,2,12,7,6,117,116,117,834,833,200,200,200,1006,134,1007,1,1,672,825,0,
29,31,1,1,3,10,5,3,2,12,8,8,117,116,117,834,833,200,200,200,107,144,145,1,1,733,825,0,
29,31,1,1,3,10,5,3,3,13,1,3,117,116,117,834,833,200,200,200,1003,2,1004,1,1,834,802,0,
29,31,1,1,3,10,5,3,3,13,2,2,117,117,117,833,833,200,200,200,1001,1,1002,1,1,828,802,0,
29,31,1,1,3,10,5,3,3,13,3,5,117,117,116,833,833,200,200,200,1006,116,1007,1,1,680,815,0,
29,31,1,1,3,10,5,3,3,13,4,4,117,117,116,833,834,200,200,200,1003,2,1005,1,1,869,802,0,
29,31,1,1,3,10,5,3,3,13,5,1,117,117,117,833,833,200,200,200,1001,1,1002,1,1,863,802,0,
29,31,1,1,3,10,5,3,3,13,6,8,116,117,117,900,833,200,200,200,125,146,102,1,1,908,815,0,
29,31,1,1,3,10,5,3,3,13,7,7,117,117,117,833,899,200,200,200,148,125,146,1,1,767,815,0,
29,31,1,1,3,10,5,3,3,13,8,6,116,118,116,834,832,200,200,200,1006,148,1007,1,1,744,815,0,
29,31,1,1,3,10,5,3,4,14,1,4,117,115,117,834,834,200,200,200,1003,2,1005,1,1,867,815,0,
