ID,Age,Gender,Group,Routine,NBlocks,NSets4Block,Block,Set,SetInd,Triplet,Type,Prime1Dur,Prime2Dur,Prime3Dur,Named1Dur,Named2Dur,Named1Snd2VisDelay,Named2Snd2VisDelay,TargetSnd2VisDelay,Named1StmCode,Named2StmCode,TargetCode,TargetNRsp,TargetACC,TargetRT,TargetRTThresh,TargetRewardGiven?,
033,0,1,1,3,10,5,1,1,1,1,3,117,116,116,834,833,200,200,200,1003,2,1004,1,1,696,773,0,
033,0,1,1,3,10,5,1,1,1,2,7,117,117,116,833,834,200,200,200,110,105,129,1,1,749,759,0,
033,0,1,1,3,10,5,1,1,1,3,8,117,117,117,833,833,200,200,200,105,129,111,1050,0,960,760,0,
033,0,1,1,3,10,5,1,1,1,4,1,117,116,117,834,833,200,200,200,1001,1,1002,1,1,644,760,0,
033,0,1,1,3,10,5,1,1,1,5,6,116,117,117,833,833,200,200,200,1006,110,1007,1,1,670,760,0,
033,0,1,1,3,10,5,1,1,1,6,4,116,116,117,833,833,200,200,200,1003,2,1005,1,1,757,760,0,
033,0,1,1,3,10,5,1,1,1,7,5,117,116,117,833,833,200,200,200,1006,118,1007,1,1,730,753,0,
033,0,1,1,3,10,5,1,1,1,8,2,117,117,116,833,833,200,200,200,1001,1,1002,1,1,600,741,0,
033,0,1,1,3,10,5,1,2,2,1,6,116,117,117,833,833,200,200,200,1006,110,1007,1,1,649,731,0,
033,0,1,1,3,10,5,1,2,2,2,8,116,117,116,833,834,200,200,200,141,149,130,1,1,902,718,0,
033,0,1,1,3,10,5,1,2,2,3,2,117,117,117,833,833,200,200,200,1001,1,1002,1,1,830,731,0,
033,0,1,1,3,10,5,1,2,2,4,4,119,117,116,830,834,200,200,200,1003,2,1005,1,1,692,731,0,
033,0,1,1,3,10,5,1,2,2,5,7,116,116,117,833,833,200,200,200,110,141,149,1,1,834,718,0,
033,0,1,1,3,10,5,1,2,2,6,1,117,117,117,833,833,200,200,200,1001,1,1002,1,1,680,718,0,
033,0,1,1,3,10,5,1,2,2,7,3,117,116,117,834,833,200,200,200,1003,2,1004,1,1,898,701,0,
033,0,1,1,3,10,5,1,2,2,8,5,116,117,117,833,833,200,200,200,1006,132,1007,1,1,871,701,0,
033,0,1,1,3,10,5,1,3,3,1,2,117,117,117,833,833,200,200,200,1001,1,1002,1,1,682,718,0,
033,0,1,1,3,10,5,1,3,3,2,3,117,117,117,833,833,200,200,200,1003,2,1004,1,1,616,701,0,
033,0,1,1,3,10,5,1,3,3,3,1,117,116,116,834,834,200,200,200,1001,1,1002,1,1,704,701,0,
033,0,1,1,3,10,5,1,3,3,4,5,117,117,117,833,833,200,200,200,1006,102,1007,1,1,758,705,0,
033,0,1,1,3,10,5,1,3,3,5,4,117,117,117,833,833,201,200,200,1003,2,1005,1,1,641,717,0,
033,0,1,1,3,10,5,1,3,3,6,8,116,117,117,833,833,200,200,200,143,117,130,1,1,624,717,0,
033,0,1,1,3,10,5,1,3,3,7,7,117,117,117,833,833,200,200,200,101,143,117,1,1,791,698,0,
033,0,1,1,3,10,5,1,3,3,8,6,116,117,117,833,833,200,200,200,1006,101,1007,1,1,624,698,0,
033,0,1,1,3,10,5,1,4,4,1,3,115,117,117,833,833,200,200,200,1003,2,1004,1,1,520,698,0,
033,0,1,1,3,10,5,1,4,4,2,7,116,117,116,833,833,200,200,200,135,152,131,1,1,594,698,0,
033,0,1,1,3,10,5,1,4,4,3,1,117,117,116,833,833,200,200,200,1001,1,1002,1,1,687,687,0,
033,0,1,1,3,10,5,1,4,4,4,6,117,117,117,833,833,200,200,200,1006,135,1007,1,1,666,684,0,
033,0,1,1,3,10,5,1,4,4,5,8,117,117,117,833,833,200,200,200,152,131,144,876,0,1039,684,0,
033,0,1,1,3,10,5,1,4,4,6,5,117,117,117,833,833,200,200,200,1006,141,1007,1,1,608,689,0,
033,0,1,1,3,10,5,1,4,4,7,4,117,117,117,833,832,200,200,200,1003,2,1005,421,0,955,684,0,
033,0,1,1,3,10,5,1,4,4,8,2,116,117,117,833,832,200,200,200,1001,1,1002,1,1,597,684,0,
033,0,1,1,3,10,5,1,5,5,1,5,117,116,117,834,833,200,200,200,1006,142,1007,1,1,582,681,0,
033,0,1,1,3,10,5,1,5,5,2,4,117,117,116,833,833,200,200,200,1003,2,1005,1,1,816,673,0,
033,0,1,1,3,10,5,1,5,5,3,7,117,117,117,833,833,200,200,200,124,143,106,1,1,724,674,0,
033,0,1,1,3,10,5,1,5,5,4,2,116,117,117,833,833,200,200,200,1001,1,1002,1,1,743,674,0,
033,0,1,1,3,10,5,1,5,5,5,6,116,116,116,833,833,200,200,200,1006,124,1007,1,1,615,674,0,
033,0,1,1,3,10,5,1,5,5,6,8,117,117,117,833,833,200,200,200,143,106,113,1,1,813,653,0,
033,0,1,1,3,10,5,1,5,5,7,3,117,117,116,833,833,200,200,200,1003,2,1004,1,1,646,677,0,
033,0,1,1,3,10,5,1,5,5,8,1,117,116,116,833,834,200,200,200,1001,1,1002,1,1,692,656,0,
033,0,1,1,3,10,5,2,1,6,1,5,117,117,117,833,833,200,200,200,1006,122,1007,1,1,678,656,0,
033,0,1,1,3,10,5,2,1,6,2,3,117,117,117,833,834,200,200,200,1003,2,1004,1,1,673,672,0,
033,0,1,1,3,10,5,2,1,6,3,8,116,117,117,833,833,200,200,200,140,135,103,1,1,744,676,0,
033,0,1,1,3,10,5,2,1,6,4,6,117,117,117,833,833,200,200,200,1006,118,1007,1,1,631,676,0,
