ID,Age,Gender,Group,Routine,NBlocks,NSets4Block,Block,Set,SetInd,Triplet,Type,Prime1Dur,Prime2Dur,Prime3Dur,Named1Dur,Named2Dur,Named1Snd2VisDelay,Named2Snd2VisDelay,TargetSnd2VisDelay,Named1StmCode,Named2StmCode,TargetCode,TargetNRsp,TargetACC,TargetRT,TargetRTThresh,TargetRewardGiven?,
006,0,2,1,1,10,5,1,1,1,1,3,117,117,116,833,834,200,200,200,1003,2,1004,1,1,797,906,0,
006,0,2,1,1,10,5,1,1,1,2,7,117,116,117,833,833,200,200,200,110,105,129,1,1,1157,906,0,
006,0,2,1,1,10,5,1,1,1,3,8,116,117,117,833,833,200,200,200,105,129,111,1,1,806,906,0,
006,0,2,1,1,10,5,1,1,1,4,1,117,117,117,833,833,200,200,200,1001,1,1002,1,1,879,906,0,
006,0,2,1,1,10,5,1,1,1,5,6,115,117,117,833,833,200,200,200,1006,110,1007,1,1,843,906,0,
006,0,2,1,1,10,5,1,1,1,6,4,117,117,117,833,833,200,200,200,1003,2,1005,1,1,778,906,0,
006,0,2,1,1,10,5,1,1,1,7,5,117,116,117,834,833,200,200,200,1006,118,1007,542,0,931,888,0,
006,0,2,1,1,10,5,1,1,1,8,2,117,117,117,833,833,200,200,200,1001,1,1002,1,1,739,888,0,
006,0,2,1,1,10,5,1,2,2,1,7,117,117,117,833,833,200,200,200,115,136,117,1,1,1088,888,0,
006,0,2,1,1,10,5,1,2,2,2,3,117,117,117,833,834,200,200,200,1003,2,1004,583,0,1043,906,0,
006,0,2,1,1,10,5,1,2,2,3,8,117,117,117,833,833,200,200,200,136,117,147,1,1,898,919,0,
006,0,2,1,1,10,5,1,2,2,4,2,117,117,116,833,833,200,200,200,1001,1,1002,1,1,767,906,0,
006,0,2,1,1,10,5,1,2,2,5,6,116,117,116,833,833,200,200,200,1006,115,1007,1,1,859,898,0,
006,0,2,1,1,10,5,1,2,2,6,1,114,117,116,833,833,200,200,200,1001,1,1002,1,1,688,898,0,
006,0,2,1,1,10,5,1,2,2,7,4,117,117,117,833,833,200,200,200,1003,2,1005,1,1,910,888,0,
006,0,2,1,1,10,5,1,2,2,8,5,116,117,116,834,833,200,200,200,1006,107,1007,1,1,842,888,0,
006,0,2,1,1,10,5,1,3,3,1,4,116,117,117,833,834,200,200,200,1003,2,1005,426,0,1065,869,0,
006,0,2,1,1,10,5,1,3,3,2,1,117,117,117,833,833,200,200,200,1001,1,1002,1,1,848,869,0,
006,0,2,1,1,10,5,1,3,3,3,6,117,116,117,833,833,200,200,200,1006,130,1007,1,1,902,869,0,
006,0,2,1,1,10,5,1,3,3,4,3,116,116,117,833,833,200,200,200,1003,2,1004,1,1,745,869,0,
006,0,2,1,1,10,5,1,3,3,5,7,117,117,117,833,833,200,200,200,130,152,147,1,1,960,854,0,
