ID,Age,Gender,Group,Routine,NBlocks,NSets4Block,Block,Set,SetInd,Triplet,Type,Prime1Dur,Prime2Dur,Prime3Dur,Named1Dur,Named2Dur,Named1Snd2VisDelay,Named2Snd2VisDelay,TargetSnd2VisDelay,Named1StmCode,Named2StmCode,TargetCode,TargetNRsp,TargetACC,TargetRT,TargetRTThresh,TargetRewardGiven?,
023,0,1,1,2,10,5,1,1,1,1,3,117,117,117,833,833,201,200,200,1003,2,1004,1,1,573,613,0,
023,0,1,1,2,10,5,1,1,1,2,7,116,116,117,834,833,200,200,200,110,105,129,1,1,550,607,0,
023,0,1,1,2,10,5,1,1,1,3,8,116,117,117,833,833,200,200,200,105,129,111,1,1,531,607,0,
023,0,1,1,2,10,5,1,1,1,4,1,117,117,117,833,833,200,200,200,1001,1,1002,1,1,497,607,0,
023,0,1,1,2,10,5,1,1,1,5,6,117,117,117,833,833,201,200,200,1006,110,1007,1,1,375,607,0,
023,0,1,1,2,10,5,1,1,1,6,4,116,117,117,833,833,200,200,200,1003,2,1005,1,1,488,588,0,
023,0,1,1,2,10,5,1,1,1,7,5,116,117,117,833,833,200,200,200,1006,118,1007,1,1,778,588,0,
023,0,1,1,2,10,5,1,1,1,8,2,117,116,117,834,834,200,200,200,1001,1,1002,1,1,657,588,0,
023,0,1,1,2,10,5,1,2,2,1,6,116,116,117,834,833,200,200,200,1006,105,1007,1,1,520,588,0,
023,0,1,1,2,10,5,1,2,2,2,8,117,117,117,833,849,200,200,200,125,127,130,1,1,440,569,0,
023,0,1,1,2,10,5,1,2,2,3,2,116,117,117,833,832,200,200,200,1001,1,1002,1,1,564,558,0,
023,0,1,1,2,10,5,1,2,2,4,4,117,117,116,833,834,200,200,200,1003,2,1005,1,1,467,557,0,
023,0,1,1,2,10,5,1,2,2,5,7,117,117,117,833,833,200,200,200,105,125,127,1,1,664,549,0,
023,0,1,1,2,10,5,1,2,2,6,1,117,117,116,833,833,200,200,200,1001,1,1002,1,1,497,557,0,
023,0,1,1,2,10,5,1,2,2,7,3,117,117,117,833,833,200,200,200,1003,2,1004,1,1,529,549,0,
023,0,1,1,2,10,5,1,2,2,8,5,117,117,117,833,833,200,200,200,1006,123,1007,1,1,346,540,0,
023,0,1,1,2,10,5,1,3,3,1,7,117,116,116,833,833,200,200,200,121,138,116,1,1,1184,530,0,
023,0,1,1,2,10,5,1,3,3,2,6,117,116,116,833,834,200,200,200,1006,121,1007,1,1,317,530,0,
023,0,1,1,2,10,5,1,3,3,3,1,117,117,116,833,833,200,200,200,1001,1,1002,1,1,475,530,0,
023,0,1,1,2,10,5,1,3,3,4,3,118,117,117,833,833,200,200,200,1003,2,1004,1,1,501,524,0,
023,0,1,1,2,10,5,1,3,3,5,5,116,116,117,833,833,200,200,200,1006,125,1007,1,1,397,510,0,
023,0,1,1,2,10,5,1,3,3,6,2,117,117,116,833,834,200,200,200,1001,1,1002,1,1,869,499,0,
023,0,1,1,2,10,5,1,3,3,7,8,116,117,117,833,833,200,200,200,138,116,135,1,1,594,499,0,
023,0,1,1,2,10,5,1,3,3,8,4,117,117,116,833,834,200,200,200,1003,2,1005,1,1,478,499,0,
023,0,1,1,2,10,5,1,4,4,1,1,117,117,116,833,833,200,201,200,1001,1,1002,1,1,374,499,0,
023,0,1,1,2,10,5,1,4,4,2,6,116,117,116,834,832,200,200,200,1006,130,1007,1,1,340,499,0,
023,0,1,1,2,10,5,1,4,4,3,2,116,117,116,833,832,200,200,200,1001,1,1002,1,1,264,499,0,
023,0,1,1,2,10,5,1,4,4,4,4,116,116,116,833,835,200,200,200,1003,2,1005,1,1,602,487,0,
023,0,1,1,2,10,5,1,4,4,5,8,116,117,117,833,833,200,201,200,116,112,129,1,1,458,487,0,
023,0,1,1,2,10,5,1,4,4,6,3,117,116,118,834,833,200,200,200,1003,2,1004,1,1,477,476,0,
023,0,1,1,2,10,5,1,4,4,7,5,116,116,117,833,833,200,200,200,1006,122,1007,1,1,452,477,0,
023,0,1,1,2,10,5,1,4,4,8,7,117,117,117,833,833,200,200,200,130,116,112,1,1,709,476,0,
023,0,1,1,2,10,5,1,5,5,1,8,117,116,117,834,833,200,200,200,101,136,119,1,1,549,477,0,
023,0,1,1,2,10,5,1,5,5,2,3,117,117,117,833,833,200,200,200,1003,2,1004,1,1,483,477,0,
023,0,1,1,2,10,5,1,5,5,3,6,117,117,117,833,833,200,200,200,1006,123,1007,1,1,501,477,0,
023,0,1,1,2,10,5,1,5,5,4,1,116,117,117,833,833,200,200,200,1001,1,1002,1,1,427,477,0,
023,0,1,1,2,10,5,1,5,5,5,7,117,117,117,833,833,200,200,200,123,101,136,1352,0,1015,477,0,
023,0,1,1,2,10,5,1,5,5,6,4,117,117,117,833,833,200,200,200,1003,2,1005,1,1,258,477,0,
023,0,1,1,2,10,5,1,5,5,7,5,117,117,116,834,833,200,200,200,1006,151,1007,1,1,296,477,0,
023,0,1,1,2,10,5,1,5,5,8,2,117,116,117,833,833,200,200,200,1001,1,1002,1,1,175,477,0,
023,0,1,1,2,10,5,2,1,6,1,3,117,117,117,833,834,200,200,200,1003,2,1004,1,1,416,467,0,
023,0,1,1,2,10,5,2,1,6,2,1,117,117,117,833,833,200,200,200,1001,1,1002,1,1,378,467,0,
023,0,1,1,2,10,5,2,1,6,3,7,117,116,116,833,833,200,200,200,115,141,116,1,1,521,455,0,
023,0,1,1,2,10,5,2,1,6,4,8,116,116,117,833,833,200,200,200,141,116,117,1,1,654,455,0,
023,0,1,1,2,10,5,2,1,6,5,5,117,116,117,833,833,200,200,200,1006,128,1007,1,1,535,455,0,
023,0,1,1,2,10,5,2,1,6,6,4,117,117,117,833,833,200,200,200,1003,2,1005,1760,0,1055,467,0,
023,0,1,1,2,10,5,2,1,6,7,2,117,116,116,833,833,200,200,200,1001,1,1002,1,1,353,480,0,
023,0,1,1,2,10,5,2,1,6,8,6,116,116,116,833,833,200,200,200,1006,115,1007,1,1,393,480,0,
023,0,1,1,2,10,5,2,2,7,1,3,117,116,117,833,834,200,200,200,1003,2,1004,1,1,453,467,0,
023,0,1,1,2,10,5,2,2,7,2,1,116,117,117,833,833,200,200,200,1001,1,1002,1,1,312,465,0,
023,0,1,1,2,10,5,2,2,7,3,7,117,117,116,833,834,200,201,200,107,103,116,1,1,764,453,0,
023,0,1,1,2,10,5,2,2,7,4,5,117,117,117,833,833,201,200,200,1006,124,1007,1,1,320,468,0,
023,0,1,1,2,10,5,2,2,7,5,4,117,117,117,832,833,200,200,200,1003,2,1005,1,1,245,440,0,
023,0,1,1,2,10,5,2,2,7,6,8,117,117,116,833,833,200,200,200,103,116,144,1,1,432,422,0,
023,0,1,1,2,10,5,2,2,7,7,6,117,117,117,833,833,200,200,200,1006,107,1007,1,1,317,422,0,
023,0,1,1,2,10,5,2,2,7,8,2,117,117,117,833,833,200,200,200,1001,1,1002,1,1,211,405,0,
023,0,1,1,2,10,5,2,3,8,1,4,117,116,117,833,833,200,200,200,1003,2,1005,1,1,130,386,0,
023,0,1,1,2,10,5,2,3,8,2,2,116,117,116,833,834,200,200,200,1001,1,1002,1,1,211,365,0,
023,0,1,1,2,10,5,2,3,8,3,5,116,118,117,833,832,200,201,201,1006,102,1007,1,1,518,365,0,
023,0,1,1,2,10,5,2,3,8,4,3,117,117,116,833,834,200,200,200,1003,2,1004,1,1,467,386,0,
023,0,1,1,2,10,5,2,3,8,5,6,117,117,117,833,833,200,200,200,1006,134,1007,1,1,502,405,0,
023,0,1,1,2,10,5,2,3,8,6,1,117,116,117,833,833,200,200,200,1001,1,1002,1,1,175,412,0,
023,0,1,1,2,10,5,2,3,8,7,8,117,117,117,833,833,200,200,200,107,104,122,1,1,377,412,0,
