ID,Age,Gender,Group,Routine,NBlocks,NSets4Block,Block,Set,SetInd,Triplet,Type,Prime1Dur,Prime2Dur,Prime3Dur,Named1Dur,Named2Dur,Named1Snd2VisDelay,Named2Snd2VisDelay,TargetSnd2VisDelay,Named1StmCode,Named2StmCode,TargetCode,TargetNRsp,TargetACC,TargetRT,TargetRTThresh,TargetRewardGiven?,
036,0,1,1,3,10,5,1,1,1,1,3,117,117,117,833,833,200,200,200,1003,2,1004,1,1,813,1038,0,
036,0,1,1,3,10,5,1,1,1,2,7,116,117,117,833,833,200,200,200,110,105,129,1,1,914,1038,0,
036,0,1,1,3,10,5,1,1,1,3,8,117,117,117,833,833,200,200,200,105,129,111,1,1,977,1038,0,
036,0,1,1,3,10,5,1,1,1,4,1,117,117,117,834,833,200,200,200,1001,1,1002,1,1,728,1031,0,
036,0,1,1,3,10,5,1,1,1,5,6,117,117,117,833,832,200,200,200,1006,110,1007,1,1,783,1031,0,
036,0,1,1,3,10,5,1,1,1,6,4,117,117,117,833,833,200,200,200,1003,2,1005,1,1,840,1021,0,
036,0,1,1,3,10,5,1,1,1,7,5,116,117,117,833,833,200,200,200,1006,118,1007,1,1,790,1009,0,
036,0,1,1,3,10,5,1,1,1,8,2,117,117,116,833,833,200,200,200,1001,1,1002,1,1,775,999,0,
036,0,1,1,3,10,5,1,2,2,1,6,116,117,117,833,833,200,200,200,1006,110,1007,1,1,684,985,0,
036,0,1,1,3,10,5,1,2,2,2,8,117,116,117,833,833,200,200,200,141,149,130,1,1,710,985,0,
036,0,1,1,3,10,5,1,2,2,3,2,117,117,117,833,833,200,200,200,1001,1,1002,1,1,843,950,0,
036,0,1,1,3,10,5,1,2,2,4,4,117,117,116,833,834,200,200,200,1003,2,1005,1,1,884,919,0,
036,0,1,1,3,10,5,1,2,2,5,7,117,117,117,833,833,200,200,200,110,141,149,1,1,682,899,0,
036,0,1,1,3,10,5,1,2,2,6,1,117,117,117,833,833,200,200,200,1001,1,1002,1,1,516,864,0,
036,0,1,1,3,10,5,1,2,2,7,3,117,117,117,833,833,200,200,200,1003,2,1004,1,1,632,842,0,
036,0,1,1,3,10,5,1,2,2,8,5,117,117,117,833,833,200,200,200,1006,132,1007,1,1,992,826,0,
036,0,1,1,3,10,5,1,3,3,1,2,116,117,117,833,833,200,200,200,1001,1,1002,1,1,568,826,0,
036,0,1,1,3,10,5,1,3,3,2,3,117,117,117,833,834,200,200,200,1003,2,1004,1,1,919,801,0,
036,0,1,1,3,10,5,1,3,3,3,1,117,117,117,833,833,200,200,200,1001,1,1002,1,1,727,801,0,
036,0,1,1,3,10,5,1,3,3,4,5,117,117,116,833,833,200,200,200,1006,102,1007,1,1,780,786,0,
036,0,1,1,3,10,5,1,3,3,5,4,116,117,117,834,833,200,200,200,1003,2,1005,1,1,663,781,0,
036,0,1,1,3,10,5,1,3,3,6,8,117,117,117,833,833,200,200,200,143,117,130,1,1,738,777,0,
036,0,1,1,3,10,5,1,3,3,7,7,117,117,117,833,833,200,200,200,101,143,117,1,1,1016,756,0,
036,0,1,1,3,10,5,1,3,3,8,6,116,117,117,833,833,200,200,200,1006,101,1007,1,1,830,756,0,
036,0,1,1,3,10,5,1,4,4,1,3,116,116,117,834,833,200,200,200,1003,2,1004,1,1,860,777,0,
036,0,1,1,3,10,5,1,4,4,2,7,117,117,117,834,833,200,200,200,135,152,131,1,1,1227,777,0,
036,0,1,1,3,10,5,1,4,4,3,1,117,117,117,833,833,200,200,200,1001,1,1002,1,1,645,777,0,
036,0,1,1,3,10,5,1,4,4,4,6,117,117,117,833,833,200,200,200,1006,135,1007,1,1,896,756,0,
036,0,1,1,3,10,5,1,4,4,5,8,117,117,117,833,833,200,200,200,152,131,144,1,1,712,759,0,
